Date,ETF_Price,ETF_Return,ETF_Volatility,Underlying_Price,Underlying_Volatility,Call_Price,Vega,Delta,Gamma,Theta,Covered_Call_Premium,Covered_Call_Vega,Volatility_Spread,Option_Yield,Call_Price_Change,Vega_Change,Volatility_Change
2025-07-03 00:00:00-04:00,21.734560012817383,0.001754428840535116,0.7946584543073425,315.3500061035156,0.7663852924433324,28.121238338134873,0.35779290577470746,0.5504077590285698,0.005711767037552325,-0.47494420805723586,14.060619169067436,0.17889645288735373,0.028273161864010077,0.04458734389385726,,,
2025-07-07 00:00:00-04:00,20.155784606933594,-0.07263894023862216,0.6151963776089753,293.94000244140625,0.6147467697956103,21.14937599028633,0.3341934614442548,0.5434412871453881,0.007655188973675711,-0.35949365994789545,10.574687995143165,0.1670967307221274,0.000449607813365005,0.035975668188446434,-0.24792159804691405,-0.06595839087237954,-0.1978619946688689
2025-07-08 00:00:00-04:00,20.43363380432129,0.013785084669545089,0.6020965854167077,297.80999755859375,0.6028675340663164,21.025575952769373,0.33864078405141884,0.5429299415448025,0.007705670387665774,-0.3576014089231196,10.512787976384686,0.16932039202570942,-0.0007709486496086937,0.03530031920542328,-0.005853602374548461,0.013307629024052137,-0.01932378714774441
2025-07-09 00:00:00-04:00,20.308216094970703,-0.006137807428263864,0.5806632786783386,295.8800048828125,0.5798872427764167,20.116052465398013,0.33653391901330193,0.5419596247425253,0.008065395409901878,-0.3425426126104134,10.058026232699007,0.16826695950665096,0.0007760359019218788,0.03399359898173123,-0.04325795827969037,-0.006221533664406476,-0.0381183095644555
2025-07-10 00:00:00-04:00,21.359804153442383,0.05178140972865175,0.5744096098064371,309.8699951171875,0.5681436541878825,20.65326781434257,0.35249131243012677,0.5414741776970567,0.00786145289731754,-0.35191589650697647,10.326633907171285,0.17624565621506338,0.006265955618554586,0.03332569809886217,0.026705803729068167,0.047416894747521976,-0.020251503606645294
2025-07-11 00:00:00-04:00,21.62993621826172,0.012646748204187208,0.5761345727007399,313.510009765625,0.5701566817678726,20.96767009798637,0.35662424814376437,0.5415568612481324,0.00774257529363519,-0.3572333199899227,10.483835048993186,0.17831212407188218,0.005977890932867269,0.033440192409903376,0.015222883200374904,0.011724929290156227,0.0035431665304219706
2025-07-14 00:00:00-04:00,21.938663482666016,0.014273147238577755,0.5733573903913397,316.8999938964844,0.5660992533684813,21.048127989438967,0.3604961738247553,0.5413904352374386,0.007714987480178642,-0.3586847664579477,10.524063994719484,0.18024808691237765,0.00725813702285838,0.03320941684258024,0.003837235662169425,0.01085715764181594,-0.007116339296087015
2025-07-15 00:00:00-04:00,21.52909278869629,-0.01866889905546587,0.5733433534173773,310.7799987792969,0.565397406052855,20.616832252183514,0.35353690260825443,0.5413617401014131,0.007876738534087551,-0.3513487386162442,10.308416126091757,0.17676845130412722,0.007945947364522254,0.033169496642582744,-0.020490930949862096,-0.01930470202406065,-0.0012397955154508367
2025-07-16 00:00:00-04:00,22.287914276123047,0.035246328996509035,0.5849712311447236,321.6700134277344,0.5786283479983559,21.823383696062933,0.3658725626640768,0.5419072341569041,0.007434993462645349,-0.3716407683285179,10.911691848031467,0.1829362813320384,0.006342883146367662,0.03392200513736374,0.05852263961412563,0.034892142700846174,0.02340113662329757
2025-07-17 00:00:00-04:00,22.171173095703125,-0.005237869231441983,0.5679864435301554,319.4100036621094,0.5614572084892399,21.0461663400568,0.3633694608426186,0.5412011615641942,0.007718027908220878,-0.358744737022802,10.5230831700284,0.1816847304213093,0.006529235040915515,0.03294537756920204,-0.03561397108855979,-0.00684145813840753,-0.02967559326900604
2025-07-18 00:00:00-04:00,22.832706451416016,0.02983754413252493,0.5722956755138707,329.6499938964844,0.5692362306654037,22.012602848832955,0.37498755021982605,0.5415190267358513,0.007375471354888601,-0.3750552473676492,11.006301424416478,0.18749377510991302,0.0030594448484669856,0.03338784052237125,0.045919836095600575,0.03197321357239602,0.013855057978675811
2025-07-21 00:00:00-04:00,22.813251495361328,-0.0008520652641895721,0.5724192346944014,328.489990234375,0.5695299745365462,21.94611906560857,0.3736668232492473,0.5415310958193512,0.007397675602486894,-0.3739164157259084,10.973059532804285,0.18683341162462366,0.002889260157855178,0.03340454765448133,-0.003020259970206496,-0.003522055518388467,0.00051603157936575
2025-07-22 00:00:00-04:00,23.02943229675293,0.009476106526750794,0.5140414412850485,332.1099853515625,0.48550728028460777,19.01237577520976,0.3780924166391525,0.5383063148369032,0.0085903322811153,-0.32564136458971277,9.50618788760488,0.18904620831957625,0.028534161000440705,0.028623613582536196,-0.13367936634392152,0.011843688319508994,-0.14752988957308477
2025-07-23 00:00:00-04:00,22.994056701660156,-0.0015361036536606365,0.5120668935890959,332.55999755859375,0.4788397251584015,18.78569381540305,0.37862599836603616,0.5380737021631044,0.008698649897642085,-0.3219138870110035,9.392846907701525,0.18931299918301808,0.03322716843069434,0.028244067165794945,-0.011922863427845876,0.001411246836492186,-0.013733172285897988
2025-07-24 00:00:00-04:00,21.392335891723633,-0.06965803514874691,0.5588080613421714,305.29998779296875,0.5451213477232275,19.54902520608917,0.347376456795988,0.5405451401097718,0.008318120874600814,-0.3335396868663811,9.774512603044585,0.173688228397994,0.013686713618943913,0.03201609234807083,0.04063365442804345,-0.0825340618576269,0.13842131110341738
2025-07-25 00:00:00-04:00,22.05759048461914,0.031097800458195213,0.5706450701332308,316.05999755859375,0.5615324893718634,20.828138694493532,0.3595581164266441,0.5412042212632592,0.007798781497828028,-0.355026814227913,10.414069347246766,0.17977905821332205,0.00911258076136745,0.032949659645922516,0.06543106241460794,0.03506760286236177,0.030105483333535243
2025-07-28 00:00:00-04:00,22.650127410888672,0.02686317558949658,0.5777621066258992,325.5899963378906,0.5716540782163143,21.83104219545598,0.3703594779575317,0.5416185097865943,0.0074356623628690395,-0.3719122461017605,10.91552109772799,0.18517973897876586,0.006108028409584909,0.03352535772137202,0.04815137423814009,0.03004065556420632,0.01802493895904944
2025-07-29 00:00:00-04:00,22.374523162841797,-0.012167889524293929,0.5787417905290118,321.20001220703125,0.5696906148171901,21.46495160610658,0.36537362920477,0.5415376980693001,0.007563427314695879,-0.36571507552799165,10.73247580305329,0.182686814602385,0.00905117571182168,0.03341368429380885,-0.01676926763604525,-0.01346218754885875,-0.0034347054870152993
2025-07-30 00:00:00-04:00,22.285615921020508,-0.0039735926962206625,0.5233790947343255,319.0400085449219,0.533370954530345,20.00225234008002,0.36305286578578744,0.5400835476467601,0.008136203839042193,-0.341513875572019,10.00112617004001,0.18152643289289372,-0.009991859796019464,0.031347561127687905,-0.06814360884048942,-0.006351754022406286,-0.0637533063424256
2025-07-31 00:00:00-04:00,21.712669372558594,-0.02570925347059816,0.4955365073369815,308.2699890136719,0.5196278807595391,18.844889369122484,0.350843738096697,0.5395554845399213,0.008644311337387427,-0.32202992353518173,9.422444684561242,0.1754218690483485,-0.024091373422557627,0.03056555947826421,-0.05786163234419561,-0.033629062981406666,-0.0257664457617629
2025-08-01 00:00:00-04:00,21.317537307739258,-0.018198226023683706,0.4999134551555123,302.6300048828125,0.5233896248534973,18.629672318494272,0.3444124783913026,0.5396987069685686,0.008741810917796123,-0.31827617565804284,9.314836159247136,0.1722062391956513,-0.023476169697984994,0.030779618705865344,-0.011420446488842106,-0.01833083794022805,0.007239303804213781
2025-08-04 00:00:00-04:00,21.890480041503906,0.0268765911133948,0.4292253680775902,309.260009765625,0.46632750527332845,17.028944983435906,0.3521343435457434,0.5376484923438473,0.009605974531567946,-0.2920831905105657,8.514472491717953,0.1760671717728717,-0.03710213719573824,0.02753176040500907,-0.0859235368015181,0.02242039890804315,-0.10902417027494793
2025-08-05 00:00:00-04:00,21.798948287963867,-0.004181349763298758,0.42880111173265706,308.7200012207031,0.4650016137414245,16.952602297789667,0.3515231622076423,0.5376043367165574,0.009650316598408691,-0.2908033068787426,8.476301148894834,0.17576158110382115,-0.036200502008767454,0.027456274667591582,-0.004483113059587485,-0.0017356481959327485,-0.002843262550268788
2025-08-06 00:00:00-04:00,22.624740600585938,0.03788220888977589,0.4437661982230531,319.9100036621094,0.4789291528228697,18.07437642747155,0.3642234641599075,0.5380767950660513,0.009040919766170665,-0.3097226424395225,9.037188213735774,0.18211173207995374,-0.03516295459981661,0.028249157920303424,0.06617120545723787,0.03612934599388695,0.029951593004986732
2025-08-07 00:00:00-04:00,22.72423553466797,0.004397616566682583,0.40915854337478574,322.2699890136719,0.45165651963955755,17.206940662769682,0.3669894692416323,0.537170128855225,0.009518690367317792,-0.2954767057411724,8.603470331384841,0.18349473462081614,-0.04249797626477181,0.026696467634843436,-0.04799256938034313,0.007594252852722416,-0.05694502625819231
2025-08-08 00:00:00-04:00,23.319202423095703,0.026182041966606784,0.41597069669614417,329.6499938964844,0.45644184284084865,17.780615499111036,0.375379987952526,0.537323643957196,0.009207699377855094,-0.30521088113021777,8.890307749555518,0.187689993976263,-0.040471146144704484,0.026968930423663905,0.033339734679425304,0.02286310484121601,0.010595049541430202
2025-08-11 00:00:00-04:00,23.947999954223633,0.026964795781572626,0.4224771891934863,339.0299987792969,0.46471165487542226,18.605808078061386,0.3860364395057069,0.5375947040962196,0.008793061087668386,-0.319169355515388,9.302904039030693,0.19301821975285344,-0.04223446568193595,0.027439766606278213,0.04640967456900502,0.02838843810322844,0.018117997208807912
2025-08-12 00:00:00-04:00,24.030000686645508,0.003424116109012054,0.41342836698955465,340.8399963378906,0.4566214026517219,18.39114940557505,0.3881217678218807,0.5373294527290613,0.00890189039823124,-0.31568642748479736,9.195574702787525,0.19406088391094034,-0.043193035662167256,0.026979153859840798,-0.011537186215494044,0.005401895009818025,-0.01740918726445362
2025-08-13 00:00:00-04:00,23.99799919128418,-0.001331730938281317,0.3990559220136708,339.3800048828125,0.44348751910533907,17.804774690691517,0.3864969136070196,0.5369139829639862,0.009205846616380712,-0.30594770325634185,8.902387345345758,0.1932484568035098,-0.04443159709166827,0.026231325408872398,-0.03188352733982902,-0.0041864547406853525,-0.028763179890629043
2025-08-14 00:00:00-04:00,23.809999465942383,-0.007833974984467695,0.39995906497603245,335.5799865722656,0.4449905635593866,17.66285709442323,0.3821651771356722,0.5369605372892391,0.009278543651384282,-0.30347115127853136,8.831428547211615,0.1910825885678361,-0.045031498583354146,0.026316910723487998,-0.007970760581569203,-0.011207687096181473,0.0033891471333391543
2025-08-15 00:00:00-04:00,23.489999771118164,-0.013439718689701952,0.39212861325706405,330.55999755859375,0.4352543371574315,17.032104537749206,0.37647430394309617,0.5366637475521424,0.009630819603078697,-0.2928747870310326,8.516052268874603,0.18823715197154808,-0.04312572390036745,0.02576250100366449,-0.03571067541916395,-0.014891134862755284,-0.02187962442186875
